STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20000601,432,0,0,1869,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20000701,424,0,0,1280,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20000801,196,0,0,582,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20000901,246,0,0,804,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20001001,82,0,0,342,0,0,6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20001101,240,0,0,664,0,0,118,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20001201,310,0,0,1112,0,0,968,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010101,98,0,0,450,0,0,322,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010201,278,0,0,972,0,0,510,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010301,166,0,0,482,0,0,374,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010401,126,0,0,320,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010501,236,0,0,900,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010601,174,0,0,672,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010701,138,0,0,363,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010801,264,0,0,388,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20010901,154,0,0,496,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20011001,372,0,0,1252,0,0,34,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20011101,260,0,0,860,0,0,10,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20011201,90,0,0,418,0,0,156,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020101,170,0,0,550,0,0,468,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020201,70,0,0,313,0,0,126,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020301,140,0,0,556,0,0,308,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020401,212,0,0,1018,0,0,190,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020501,166,0,0,748,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020601,98,0,0,498,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020701,296,0,0,536,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020801,109,0,0,198,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20020901,512,0,0,848,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20021001,110,0,0,640,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20021101,274,0,0,714,0,0,310,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20021201,132,0,0,446,0,0,306,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030101,80,0,0,462,0,0,462,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030201,200,0,0,614,0,0,448,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030301,130,0,0,546,0,0,312,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030401,180,0,0,506,0,0,160,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030501,260,0,0,1262,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030601,206,0,0,750,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030701,98,0,0,448,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030801,226,0,0,664,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20030901,384,0,0,1122,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20031001,232,0,0,792,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20031101,222,0,0,1322,0,0,96,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20031201,126,0,0,696,0,0,292,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040101,166,0,0,770,0,0,728,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040201,80,0,0,276,0,0,260,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040301,147,0,0,823,0,0,120,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040401,134,0,0,687,0,0,32,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040501,270,0,0,1106,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040601,174,0,0,672,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040701,294,0,0,1334,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040801,204,0,0,758,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20040901,162,0,0,254,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20041001,126,0,0,514,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20041101,230,0,0,900,0,0,42,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20041201,150,0,0,1030,0,0,668,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050101,144,0,0,900,0,0,538,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050201,150,0,0,758,0,0,482,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050301,88,0,0,384,0,0,330,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050401,296,0,0,892,0,0,194,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050501,124,0,0,326,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050601,276,0,0,460,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050701,280,0,0,794,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050801,310,0,0,1208,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20050901,190,0,0,814,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20051001,194,0,0,500,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20051101,328,0,0,1244,0,0,258,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20051201,146,0,0,782,0,0,552,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060101,260,0,0,914,0,0,218,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060201,310,0,0,970,0,0,478,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060301,192,0,0,486,0,0,50,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060401,260,0,0,814,0,0,12,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060501,238,0,0,1112,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060601,120,0,0,400,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060701,628,0,0,1484,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060801,86,0,0,338,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20060901,198,0,0,1194,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20061001,242,0,0,1410,0,0,22,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20061101,305,0,0,1001,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20061201,256,0,0,792,0,0,122,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070101,80,0,0,488,0,0,280,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070201,140,0,0,452,0,0,452,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070301,190,0,0,442,0,0,246,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070401,232,0,0,826,0,0,92,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070501,352,0,0,874,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070601,94,0,0,294,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070701,152,0,0,450,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070801,104,0,0,258,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20070901,156,0,0,400,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20071001,126,0,0,570,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20071101,208,0,0,830,0,0,254,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20071201,172,0,0,1114,0,0,702,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080101,176,0,0,610,0,0,278,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080201,224,0,0,1158,0,0,856,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080301,180,0,0,802,0,0,466,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080401,158,0,0,530,0,0,26,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080501,216,0,0,730,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080601,164,0,0,1148,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080701,274,0,0,1244,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080801,480,0,0,1238,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20080901,262,0,0,992,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20081001,116,0,0,444,0,0,12,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20081101,250,0,0,818,0,0,306,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20081201,196,0,0,1202,0,0,752,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090101,110,0,0,638,0,0,628,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090201,314,0,0,698,0,0,248,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090301,220,0,0,416,0,0,46,7,2,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090401,322,0,0,1560,0,0,158,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090501,246,0,0,896,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090601,156,0,0,756,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090701,302,0,0,966,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090801,384,0,0,1108,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20090901,160,0,0,426,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20091001,162,0,0,880,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20091101,80,0,0,364,0,0,22,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20091201,190,0,0,664,0,0,222,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20100101,128,0,0,328,0,0,174,5,5,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20100201,114,0,0,404,0,0,404,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20100301,212,0,0,504,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20100401,174,0,0,392,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20100501,354,0,0,1052,0,0,4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006157431,SANDHILL CA,270,43.8,-79.8,20100601,346,0,0,1650,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000101,88,0,0,268,0,0,146,0,0,90,0,0,-265,0,0,-14,0,0,-120,0,0,-67,0,0
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000201,90,0,0,425,0,0,289,1,1,155,0,0,-240,0,0,17,0,0,-74,0,0,-29,0,0
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000301,60,0,0,258,0,0,60,0,0,250,0,0,-90,0,0,96,0,0,-11,0,0,43,0,0
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000401,272,0,0,708,0,0,50,0,0,250,0,0,-60,3,1,116,0,0,13,3,1,60,3,1
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000501,610,0,0,1454,0,0,0,0,0,315,0,0,-5,0,0,202,0,0,87,0,0,144,0,0
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000601,400,0,0,1604,0,0,0,0,0,320,4,1,65,2,1,242,4,1,126,2,1,184,3,1
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000701,342,0,0,770,0,0,0,0,0,290,1,1,80,0,0,249,1,1,142,0,0,195,1,1
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000801,206,0,0,500,0,0,0,0,0,300,4,4,70,5,5,252,4,4,143,5,5,197,5,5
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20000901,232,0,0,764,0,0,0,0,0,300,3,2,5,4,2,205,3,2,92,4,2,149,4,2
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20001001,64,0,0,260,0,0,0,0,0,250,1,1,-10,2,1,161,1,1,55,2,1,108,3,1
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20001101,286,0,0,753,0,0,36,0,0,200,5,5,-90,4,4,81,5,5,13,4,4,48,5,5
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20001201,190,0,0,587,0,0,587,1,1,50,0,0,-200,0,0,-30,0,0,-117,0,0,-74,0,0
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010101,104,0,0,231,0,0,105,4,4,50,6,5,-195,5,5,1,6,5,-67,5,5,-32,6,5
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010201,260,0,0,453,0,0,275,2,1,135,3,3,-160,4,3,6,3,3,-64,4,3,-30,4,3
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010301,250,0,0,450,0,0,410,0,0,90,7,7,-100,10,8,29,7,7,-37,10,8,-4,10,8
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010401,128,0,0,401,0,0,0,0,0,275,0,0,-25,1,1,136,0,0,33,1,1,83,1,1
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010501,276,0,0,978,0,0,0,0,0,310,2,1,25,8,3,203,2,1,94,8,3,145,8,3
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010601,234,0,0,776,0,0,0,0,0,330,6,6,50,12,8,254,6,6,133,12,8,189,12,8
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010701,280,0,0,628,0,0,0,0,0,325,2,2,120,5,3,258,2,2,165,5,3,212,5,3
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010801,266,0,0,774,0,0,0,0,0,370,8,5,110,9,5,287,8,5,162,9,5,225,9,5
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20010901,134,0,0,522,0,0,0,0,0,310,0,0,35,2,1,214,0,0,102,2,1,156,2,1
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20011001,354,0,0,1140,0,0,0,0,0,270,0,0,-40,0,0,148,0,0,57,0,0,102,0,0
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20011101,232,0,0,911,0,0,0,0,0,195,4,4,-40,4,4,120,4,4,34,4,4,77,4,4
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20011201,90,0,0,501,0,0,105,0,0,180,1,1,-100,2,2,46,1,1,-18,2,2,11,3,2
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20020101,120,0,0,350,0,0,249,2,1,120,4,4,-145,5,4,26,4,4,-35,5,4,-5,5,4
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20020201,102,0,0,221,0,0,25,2,1,145,2,2,-160,2,2,30,2,2,-58,2,2,-16,2,2
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20020301,160,0,0,697,0,0,210,1,1,180,0,0,-120,1,1,51,0,0,-37,1,1,6,1,1
GHCND:CA006159575,WOODBRIDGE CA,164,43.7833,-79.6,20020401,178,0,0,619,0,0,120,0,0,310,0,0,-70,1,1,124,0,0,33,1,1,78,1,1
