STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18600301,150,-9999,290,62,194,-106,55,-26,15
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18600401,104,-9999,337,8,167,-67,84,2,43
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18600501,239,-9999,471,0,239,6,178,88,133
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18600601,191,-9999,550,0,278,94,226,129,178
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18600701,239,-9999,1109,0,311,67,228,133,181
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18600801,226,-9999,872,0,306,83,232,135,184
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18600901,155,-9999,500,0,244,-17,173,85,129
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18601001,84,-9999,418,0,200,-22,121,53,87
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18601101,208,-9999,704,48,183,-106,63,9,36
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18601201,323,-9999,693,344,39,-217,-18,-71,-44
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610101,157,-9999,699,523,28,-239,-38,-100,-69
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610201,203,-9999,964,756,78,-294,2,-75,-36
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610301,221,-9999,725,182,83,-206,8,-63,-27
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610401,157,-9999,597,175,194,-44,98,19,59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610501,470,-9999,875,13,228,-22,132,45,88
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610601,152,-9999,592,0,311,56,213,108,160
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610701,224,-9999,679,0,294,83,237,135,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610801,193,-9999,761,0,294,83,235,145,190
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18610901,472,-9999,922,0,261,28,191,110,151
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18611001,160,-9999,515,0,217,-17,130,54,92
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18611101,795,-9999,1181,83,111,-50,58,0,29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18611201,76,-9999,316,174,128,-144,28,-43,-7
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620101,127,-9999,729,698,72,-194,-24,-94,-59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620201,203,-9999,634,586,33,-206,-21,-92,-56
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620301,267,-9999,1125,471,61,-133,15,-49,-17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620401,396,-9999,580,6,200,-94,80,8,44
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620501,218,-9999,369,0,261,0,164,56,110
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620601,165,-9999,264,0,294,39,206,105,156
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620701,340,-9999,1366,0,356,89,248,145,196
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620801,168,-9999,888,0,322,61,246,146,196
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18620901,203,-9999,602,0,261,39,200,115,157
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18621001,163,-9999,705,13,250,-33,127,53,90
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18621101,173,-9999,700,135,144,-89,48,-8,20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18621201,323,-9999,760,264,100,-194,12,-46,-17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630101,165,-9999,814,523,83,-256,8,-50,-21
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630201,406,-9999,930,559,56,-289,-11,-92,-51
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630301,84,-9999,466,291,56,-200,5,-70,-33
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630401,213,-9999,608,41,206,-128,100,8,54
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630501,236,-9999,862,3,261,22,175,79,127
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630601,160,-9999,432,0,294,28,207,112,159
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630701,424,-9999,878,0,289,89,239,154,196
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630801,206,-9999,568,0,311,56,243,145,194
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18630901,196,-9999,318,0,267,-6,181,84,132
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18631001,246,-9999,646,0,189,-6,116,48,82
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18631101,165,-9999,936,3,194,-78,71,8,39
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18631201,234,-9999,936,182,117,-189,11,-63,-26
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640101,254,-9999,967,669,67,-228,-14,-81,-47
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640201,94,-9999,345,243,72,-261,-3,-73,-38
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640301,122,-9999,512,94,100,-161,20,-53,-16
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640401,325,-9999,1019,88,150,-22,86,15,50
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640501,157,-9999,1040,0,261,0,171,79,125
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640601,102,-9999,148,0,339,17,228,116,172
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640701,112,-9999,344,0,322,94,267,155,211
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640801,338,-9999,1293,0,344,83,251,164,208
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18640901,292,-9999,643,0,228,33,178,94,136
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18641001,302,-9999,853,0,194,-22,111,43,77
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18641101,259,-9999,1078,114,156,-61,60,-3,29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18641201,287,-9999,1215,691,100,-233,1,-67,-33
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650101,178,-9999,489,377,28,-228,-40,-121,-81
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650201,165,-9999,636,427,56,-233,-19,-91,-55
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650301,173,-9999,1258,480,133,-200,41,-38,2
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650401,406,-9999,1062,50,172,-50,104,16,60
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650501,559,-9999,1024,0,261,-11,163,65,114
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650601,140,-9999,512,0,322,61,235,137,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650701,302,-9999,630,0,283,78,234,131,183
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650801,236,-9999,510,0,311,67,239,130,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18650901,239,-9999,629,0,328,56,234,140,187
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18651001,325,-9999,812,114,217,-56,113,34,73
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18651101,86,-9999,277,29,172,-44,72,5,39
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18651201,206,-9999,574,132,122,-144,15,-48,-16
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660101,81,-9999,400,262,67,-256,-31,-108,-70
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660201,152,-9999,640,430,72,-222,-18,-91,-55
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660301,163,-9999,675,184,78,-133,6,-57,-26
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660401,274,-9999,427,0,217,-17,116,22,69
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660501,328,-9999,724,0,228,6,142,43,93
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660601,241,-9999,694,0,328,44,209,108,158
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660701,597,-9999,1381,0,344,89,265,159,212
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660801,546,-9999,1143,0,250,56,209,115,162
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18660901,485,-9999,1438,0,267,11,178,93,135
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18661001,229,-9999,632,0,217,0,142,66,104
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18661101,224,-9999,811,56,122,-56,66,7,36
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18661201,287,-9999,1106,395,106,-206,-5,-66,-35
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670101,381,-9999,1068,1068,67,-206,-49,-113,-81
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670201,160,-9999,682,342,67,-178,13,-57,-22
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670301,381,-9999,1009,848,83,-161,11,-60,-25
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670401,295,-9999,735,183,189,-39,88,10,49
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670501,277,-9999,826,0,183,-39,127,43,85
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670601,132,-9999,226,0,317,67,230,132,181
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670701,282,-9999,503,0,344,89,254,147,200
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670801,241,-9999,622,0,350,56,260,150,205
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18670901,91,-9999,312,0,306,0,204,97,151
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18671001,272,-9999,508,0,239,-6,150,58,104
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18671101,203,-9999,494,24,156,-111,75,3,39
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18671201,216,-9999,709,348,100,-250,-14,-92,-53
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680101,152,-9999,372,372,39,-217,-44,-112,-78
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680201,305,-9999,843,833,72,-244,-30,-132,-81
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680301,196,-9999,786,108,150,-267,39,-44,-2
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680401,155,-9999,393,136,178,-128,79,-12,34
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680501,564,-9999,1951,0,228,6,154,69,112
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680601,211,-9999,567,0,289,33,215,113,164
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680701,64,-9999,133,0,339,150,297,190,244
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680801,168,-9999,398,0,289,83,250,146,198
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18680901,404,-9999,1085,0,244,22,180,101,140
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18681001,221,-9999,402,51,200,-44,99,24,61
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18681101,566,-9999,1421,109,106,-56,52,-1,26
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18681201,102,-9999,399,396,67,-194,-15,-82,-49
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690101,165,-9999,477,249,72,-183,15,-56,-20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690201,229,-9999,1054,1010,78,-183,-10,-81,-45
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690301,203,-9999,634,382,83,-206,-4,-90,-47
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690401,378,-9999,769,14,222,-83,89,2,45
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690501,206,-9999,713,0,233,-6,149,59,104
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690601,236,-9999,1122,0,272,22,196,100,148
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690701,406,-9999,1174,0,294,100,228,143,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690801,292,-9999,1091,0,317,67,223,131,177
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18690901,597,-9999,1023,0,272,11,208,121,165
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18691001,119,-9999,304,59,211,-72,101,21,61
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18691101,432,-9999,911,261,144,-106,34,-28,3
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18691201,358,-9999,842,181,72,-144,12,-43,-15
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700101,279,-9999,1411,543,72,-194,1,-80,-39
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700201,208,-9999,643,511,50,-217,-22,-95,-59
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700301,406,-9999,1779,1586,67,-150,6,-64,-29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700401,183,-9999,549,3,194,-11,120,26,73
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700501,89,-9999,293,0,272,39,192,86,139
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700601,599,-9999,2055,0,311,100,247,141,194
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700701,160,-9999,485,0,306,89,254,155,204
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700801,378,-9999,874,0,289,44,250,140,195
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18700901,582,-9999,1731,0,256,78,207,124,165
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18701001,236,-9999,689,0,206,-11,147,62,105
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18701101,107,-9999,228,79,139,-72,68,-10,29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18701201,495,-9999,1023,406,72,-211,0,-64,-32
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710101,165,-9999,1329,1110,78,-250,-20,-103,-62
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710201,315,-9999,596,586,89,-267,-6,-91,-48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710301,292,-9999,1036,329,150,-83,49,-17,16
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710401,262,-9999,881,33,228,-33,116,19,68
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710501,381,-9999,586,0,294,0,176,63,119
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710601,224,-9999,853,0,283,50,219,112,166
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710701,117,-9999,323,0,311,89,245,134,189
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710801,264,-9999,711,0,322,78,253,144,198
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18710901,165,-9999,331,0,278,11,181,83,132
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18711001,130,-9999,305,0,222,-17,146,48,97
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18711101,592,-9999,790,114,83,-178,26,-33,-3
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18711201,97,-9999,602,363,89,-294,-12,-95,-54
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720101,56,-9999,157,101,56,-194,-23,-100,-62
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720201,89,-9999,276,187,72,-200,-15,-108,-61
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720301,229,-9999,593,415,78,-239,-12,-109,-60
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720401,84,-9999,253,19,211,-50,100,-4,48
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720501,183,-9999,493,0,261,0,167,52,110
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720601,394,-9999,801,0,311,56,230,111,170
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720701,183,-9999,585,0,356,111,270,154,212
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720801,292,-9999,614,0,333,106,258,162,210
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18720901,130,-9999,645,0,289,33,204,103,154
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18721001,328,-9999,838,0,211,-39,123,29,76
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18721101,41,-9999,145,35,111,-133,48,-33,7
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18721201,381,-9999,1065,967,44,-256,-41,-122,-81
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730101,389,-9999,1280,998,78,-278,-38,-128,-83
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730201,178,-9999,266,266,61,-239,-27,-122,-75
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730301,246,-9999,1087,640,72,-211,11,-77,-33
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730401,224,-9999,1011,0,161,-44,82,1,41
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730501,229,-9999,562,0,244,-11,162,58,110
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730601,43,-9999,175,0,322,44,232,114,173
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730701,224,-9999,491,0,311,89,254,146,200
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730801,130,-9999,492,0,294,78,240,141,190
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18730901,127,-9999,768,0,261,11,190,83,137
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18731001,155,-9999,557,6,206,-44,121,31,76
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18731101,241,-9999,628,499,106,-172,12,-60,-24
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18731201,178,-9999,744,488,111,-144,16,-56,-20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740101,221,-9999,1027,311,144,-200,-5,-82,-43
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740201,132,-9999,779,488,56,-178,-12,-100,-56
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740301,97,-9999,421,68,139,-144,29,-57,-14
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740401,234,-9999,594,279,161,-122,53,-37,8
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740501,193,-9999,381,0,300,-39,174,55,114
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740601,183,-9999,458,0,311,67,224,117,171
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740701,348,-9999,849,0,289,67,250,139,195
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740801,53,-9999,96,0,350,89,253,133,193
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18740901,107,-9999,394,0,317,44,227,121,174
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18741001,122,-9999,363,0,194,-39,128,42,85
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18741101,165,-9999,538,298,161,-156,58,-24,17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18741201,152,-9999,295,282,67,-222,5,-82,-38
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750101,203,-9999,821,821,39,-228,-49,-134,-92
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750201,102,-9999,352,233,89,-267,-71,-181,-126
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750301,203,-9999,999,762,111,-189,-6,-92,-49
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750401,211,-9999,384,71,167,-122,67,-17,25
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750501,246,-9999,839,79,261,-28,164,53,109
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750601,229,-9999,465,0,306,28,224,98,161
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750701,231,-9999,460,0,311,78,252,132,192
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750801,267,-9999,480,0,278,89,236,138,187
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18750901,345,-9999,716,0,294,0,186,79,133
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18751001,333,-9999,712,97,172,-22,106,22,64
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18751101,132,-9999,454,199,106,-206,34,-36,-1
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18751201,279,-9999,894,477,161,-250,11,-70,-29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760101,157,-9999,580,83,144,-150,27,-53,-13
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760201,185,-9999,1096,513,67,-200,-10,-89,-50
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760301,267,-9999,1439,1121,106,-194,8,-73,-33
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760401,91,-9999,469,8,139,-83,76,-4,36
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760501,157,-9999,820,0,278,-11,158,55,107
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760601,140,-9999,404,0,306,67,236,136,186
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760701,145,-9999,836,0,339,78,257,149,203
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760801,0,-9999,0,0,317,72,269,154,211
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18760901,318,-9999,629,0,256,39,182,103,142
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18761001,175,-9999,368,3,167,-50,101,15,58
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18761101,180,-9999,676,232,150,-150,57,0,28
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18761201,257,-9999,929,929,44,-233,-43,-122,-83
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770101,102,-9999,350,342,50,-256,-43,-132,-87
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770201,61,-9999,75,75,72,-150,22,-61,-20
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770301,310,-9999,1108,488,72,-183,5,-77,-36
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770401,203,-9999,579,0,194,-72,110,19,65
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770501,155,-9999,346,0,289,-11,176,64,120
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770601,58,-9999,228,0,300,50,221,113,167
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770701,229,-9999,693,0,317,100,268,155,211
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770801,196,-9999,807,0,283,122,255,162,209
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18770901,51,-9999,108,0,278,33,218,113,166
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18771001,257,-9999,672,0,267,-6,138,60,99
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18771101,345,-9999,1427,41,128,-83,62,-2,30
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18771201,23,-9999,137,8,94,-94,42,-18,12
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780101,231,-9999,804,303,61,-228,-8,-81,-44
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780201,224,-9999,769,393,78,-156,8,-67,-29
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780301,287,-9999,888,26,144,-133,70,-8,31
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780401,191,-9999,668,0,211,0,142,50,96
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780501,168,-9999,663,0,244,6,164,66,115
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780601,173,-9999,486,0,306,33,223,117,170
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780701,503,-9999,1433,0,350,117,269,178,224
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780801,876,-9999,1801,0,300,89,254,156,205
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18780901,785,-9999,1956,0,272,33,205,122,163
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18781001,229,-9999,837,0,222,-17,141,51,96
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18781101,292,-9999,1000,135,100,-61,54,-5,25
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18781201,287,-9999,1042,445,67,-139,-15,-68,-42
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790101,124,-9999,306,293,50,-228,-30,-110,-70
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790201,79,-9999,507,436,28,-222,-35,-127,-81
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790301,112,-9999,464,187,94,-144,19,-54,-17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790401,86,-9999,224,50,183,-100,91,-8,41
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790501,191,-9999,324,0,278,-6,182,58,120
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790601,457,-9999,1142,0,294,39,220,112,166
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790701,208,-9999,662,0,322,100,257,153,205
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790801,216,-9999,551,0,300,78,236,134,185
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18790901,274,-9999,758,0,294,11,182,82,132
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18791001,127,-9999,285,3,239,-61,174,79,127
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18791101,277,-9999,1118,296,178,-156,58,-19,19
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18791201,175,-9999,1133,484,100,-228,6,-70,-32
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18800101,97,-9999,462,102,122,-117,37,-29,4
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18800201,135,-9999,522,278,111,-161,19,-70,-26
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18800301,127,-9999,557,313,111,-139,25,-59,-17
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18800401,229,-9999,882,89,183,-67,98,7,52
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18800501,272,-9999,1025,0,300,-22,203,90,147
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18800601,315,-9999,905,0,322,56,238,135,187
GHCND:CA006158350,TORONTO CA,113,43.6667,-79.4,18800701,208,-9999,897,0,306,89,249,145,197
